92250,"This is a concrete question in Enumerative geometry. Let $S$ be a compact 
complex surface and $L\rightarrow S$ a holomorphic line bundle. Let 

$$ \delta_d = \text{dim}~  \mathbb{P}(H^0(SL^d)) $$ 

i.e the dimension of the space of degree $d$ curves up to scaling. 
Define $N^d(m\chi_k)$ to be the number of degree $d$ curves that pass 
through $\delta_d-(m+k)$ points and have $m$ distinct simple nodes 
and one singularity of type $\chi_k$ where $\chi_k$ is a singularity 
of co dimension $k$. For example you can take $\chi_k$ to be $A_k$ $D_k$ 
or $E_k$ singularity. My question is the following. Aside from the case 
of $S= \mathbb{C}\mathbb{P}^2$ and $L= \gamma^{*}$ can you give some other 
examples where I can make some low degree checks? Let me give a few examples 
to illustarte what I mean in the case of $S= \mathbb{C}\mathbb{P}^2$ and

$L= \gamma^{*}$.

Let us consider the number $N^d(0A_1)$ the number of degree $d$ 
curves passing through $\delta_d-1$ points and having one simple node. I 
claim that the answer is $3(d-1)^2$. There are three instances where I 
can actually check this. For $d=1$ I am asking how many lines are 
there through one point that has a node. Clearly zero. For $d=2$ I 
am asking how many pair of lines are there through $4$ points. That is 
$3$. And for $d=3$ I am asking how many genus zero cubics are there through 
$8$ points which can be obtained through Kontseviche's recursion formula
(i.e 12). There are several other examples I can give.  If it helps I can 
explicitly state a few more. 

My question is that  if someone claims a formula for $N^d(m\chi_k)$ 
for some other surface and line bundle is there a 
similar way to make low degree checks atleast in some cases?    

Let me just define what are $A_k$ $D_k$ and $E_k$ singularities. 
A curve $f(xy)=0$ has an $A_k$ singularity at the origin 
if it can be expressed after a change of coordinates as 
$$ y^2 + x^{k+1} =0 \qquad A_k.$$
It is of type $D_k$ if it can be expressed as 
$$ y^2 x + x^{k-1} =0 \qquad D_k.$$
There are similar definitions for $E_6$ $E_7$ etc which I can write down if it helps. 

Here is a related question I have asked as well

http://mathoverflow.net/questions/92349/is-p2-important-in-kontsevichs-recursion-formula
",Are there ways to make low degree checks for enumerative formulas except for curves in  CP^2? 
92252,"If we let $\mathbb{F}_{q}$ be the finite field with $q$ elements is there a local field $F$ with residue field $\mathbb{F}_{q}$ ?
",Is every finite field the residue field of local field?
92253,"In the book Ramsey Theory by Graham Rothschild and Spencer the authors state:


  The Hales Jewett Theorem strips van der Waerden's theorem of its unessential elements and reveals the heart of Ramsey theory. It provides a focal point from which many of the results can be derived and acts as a cornerstone of much of the more advanced work. Without this result Ramsey theory would more properly be called Ramseyian theorems.


I am interested in knowing as to what further advanced results flow from the Hales Jewett theorem and why is the theorem so crucial.

Thanks for your time.
",Hales Jewett Theorem
92254,"Hello

I would like explanation or clear source for some things related to $A_{\infty}$-spaces via Stasheff's polytopes.

I tried not to think about them because they seem too complicated for me; I thought that the small $1$-cubes operad and abstract $A_{\infty}$-operads (each $A(n)$ is contractible) would be enough. But still when I want to derive at least for myself at least heuristically the axioms of $A_{\infty}$-algebra (in the algebraic sense) I see that I would like to understand those polytopes a bit.


  There are different descriptions of $K_n$ Stasheffs polytopes. What would be a clear description which shows all of the following three features: 1) $K_n$ embed into the small $1$-cubes (non-symmetric) operad; 2) This embedding makes $K_n$ a suboperad. 3) The boundary of $K_n$ breaks to different $K_s \times K_t$ and moreover I can read the orientations from this i.e. the signs which I will need to put in the dg-version.


Thank you
Sasha
",$A_{\infty}$ structure questions
92255,"I am currently reading a paper from Sankaran and Vanchinathan where they compute certain Kazhdan-Lusztig polynomials. 

Sankaran P.; Vanchinathan P.: Small resolutions of Schubert varieties and Kazhdan-Lusztig polynomials. Publ. Res. Inst. Math. Sci. 31 (1995) no. 3 465-480.

Let $G$ be a complex semisimple algebraic group with Weyl group $W$ and $\tau \leq \lambda$ elements in $W$. For some $\lambda$ they can take resolutions called small and use the fact that the Kazhdan-Lusztig polynomial $P_{\tau \lambda}(q)$ is equal to the Poincaré polynomial in $q^{1/2}$ of the fibre of $\tau P/P$. The resolutions are constructed as a tower of locally trivial fibrations with fibers being Schubert varieties.

My question concerns the theory behind their computation of the Poincaré polynomial. Let $F_q$ be a finite field with $q$ elements. Then they claim that the value of the polynomial at $q$ is given by the number of rational points of the fibre if the varieties are considered over $F_q$ (all varieties are well defined over any field in this case). Why is this true? I guess this derives from a more general and well known theorem about the Poincaré polynomial and counting points over finite fields.
",Poincaré Polynomial and Counting Rational Points
92263,"This question is somehow related to this one.

Let $M$ be a smooth (compact if you wish) connected manifold. 

Then it is well known that there is an equivalence between the isomorphism classes of pairs $(E\nabla)$ where $E\to M$ is a complex vector bundle of rank $r$ and $\nabla$ a flat connection on $E$ and the isomorphism classes of complex linear representations of dimension $r$ of the fundamental group $\pi_1(M)$ of $M$.

Here $(E\nabla)\simeq (F\nabla')$ iff there exists an isomorphism of differentiable vector bundles $f\colon E\to F$ over $M$ such that $f^*\nabla'=\nabla$.  

Question. Are there necessary and/or sufficient conditions such that given two representations $\rho\rho'\colon\pi_1(M)\to\operatorname{Gl}(r\mathbb C)$ the associated complex vector bundles $E_\rhoE_{\rho'}\to M$ are isomorphic? 

Of course in the question we are forgetting the flat connections naturally given by these two representations and we are asking the two complex vector bundles to be isomorphic just as complex vector bundles.

More specifically can we for instance give an answer in terms of connected components of the space of the representations - or if you want in terms of (some well-chosen notion of) homotopies between the representations? 
",Relationship between monodromy representations and isomorphism of flat vector bundles
92266,"is it true that any numerical polynomial  i.e. $f(t)\in \mathbb Q[t] f(n)\in\mathbb Z\  \forall n\in\mathbb Z\ $ can be presented as Hilbert polynomial of some variety?
",Can any numerical polynomial be a Hilbert polynomial of something?
92268,"Definition: Let $R$ be a commutative ring with 1.  Endow the power set $2^R$ with the product topology.  The ideal space $\mathcal{I}(R)$ is defined to be subset of $2^R$ consisting of ideals equipped with the induced topology.

This is the ring-theoretic analogue of the Gromov--Grigorchuk space of marked groups which can be used to give nice proofs of simple facts about algebraic geometry over groups (cf. this paper by Champetier and Guirardel).  My question is:


  Is the 'ideal space' of a ring a standard construction in commutative algebra or algebraic geometry?  If so what's it called and where can I read more about it?


My motivation is to strengthen the analogy between algebraic geometry over groups and classical algebraic geometry.  It would be nice when doing algebraic geometry over groups using the space of marked groups to be able to say 'This is analogous to the foobar widget in classical algebraic geometry.'

To demonstrate that this concept has some use I'll give a very simple application.  But first here are a few basic facts.


$\mathcal{I}(R)$ is compact (because it is a closed subset of $2^R$ which is itself compact by Tychonoff's Theorem) Hausdorff and totally disconnected.
Each point $I\in \mathcal{I}(R)$ is contained in a canonical closed subset

$U_I={J\in \mathcal{I}(R)\mid I\subseteq J }$

(which is in fact isomorphic to $\mathcal{I}(R/I)$).
If $R$ is Noetherian then each $U_I$ is equal to the set of ideals that contain a (finite) generating set for $I$ and hence is open.
The subset of prime ideals in $\mathcal{I}(R)$ is closed: indeed for each pair of non-units $xy$ the subset $N(xy)={x\notin I y\notin I xy\in I}$ is open and the union of these sets is the complement of the set of prime ideals.


Now here's the promised application -  a proof of a well known lemma.

Lemma: If $R$ is a Noetherian ring then there is a finite set of prime ideals $\mathfrak{p}_1\ldots\mathfrak{p}_k\subseteq R$ with the property that every prime ideal contains one of the $\mathfrak{p}_i$.

Proof: The set of $U_{\mathfrak{p}}$ for $\mathfrak{p}$ prime is an open cover of the set of prime ideals.  Since the set of prime ideals is compact there is a finite subcover. QED

By the way my research concerns among other things algebraic geometry over groups but I have never seriously studied algebraic geometry or commutative algebra.  This question was first posted at math.stackexchange.
",A space of ideals
92275,"Let $A$ be a local ring with the unique maximal ideal $\mathfrak{m}$. The punctured spectrum of $A$ is the open subset $\text{Spec}(A)\setminus {\mathfrak{m}}$.  I have seen many papers (for instance Horrocks' papers) studying vector bundles over algebraic varieties (in particular projective spaces) by putting them over a punctured spectrum of a local ring. 

However I am wondering why punctured spectrum is better than varieties in this satiation. I feel that geometric pictures of varieties are clearer than that of a punctured spectrum. More essential are the categories of coherent sheaves over a variety and its punctured spectrum equivalent? How much information about coherent sheave (in particular vector bundles) can be recovered from punctured spectrums? For second question I am thinking examples that reflect some relations between those two gadgets. 
",Punctured spectrums of local rings
92281,"Let $X$ be a normal surface. Is any rational singularity $\mathbf{Q}$-factorial? I've seen this somewhere for surfaces over fields but what about the general case of an integral 2-dimensional excellent normal scheme?

In this generality it might not hold so what if we assume that $X$ is fibered ( = flat projective) over a Dedekind scheme?  When can we hope for such a result to hold. Probably there are some problems depending on the characteristic.

What about the converse?

I know that every surface fibered over $\mathrm{Spec} \mathbf{Z}$ is $\mathbf{Q}$-factorial. Are all its singularities rational?

I know that one has to be careful with the base scheme. Probably if the base scheme is a smooth projective curve over a field things might not work so well but maybe if the base is $\mathrm{Spec} \mathbf{Z}$ things might become better.
",Q-factorial and rational singularities on surfaces
